id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2550676,Bijou de Bellefond PerfectlyParis 2 bedrooms,13056274,Gail,,Opéra,48.8764762368367,2.347738974279459,Entire home/apt,270,4,6,2016-05-27,0.30,20,285
8711197,2 pièces + balcon-Opéra/Haussmann,45725719,Vincent,,Opéra,48.8753206112227,2.3286315775598885,Entire home/apt,130,2,6,2016-03-17,0.79,1,244
7663132,Appartement plein centre de Paris,35065652,Léopoldine,,Opéra,48.87688751790798,2.328051695653269,Entire home/apt,60,3,4,2016-06-18,2.93,1,354
11333211,Cosy double bedroom & private bathroom,7540462,Charlotte,,Opéra,48.877101958253924,2.3285339746636233,Private room,43,1,0,,,2,48
10961343,2Bed Flat Moulin Rouge - Montmartre,27589310,Marie,,Opéra,48.88135117087,2.333141520323137,Entire home/apt,90,3,0,,,1,309
2682739,3 pièces Opéra / Montmartre,13733486,Arié,,Opéra,48.872750797662725,2.3460010392528456,Entire home/apt,78,2,56,2016-06-30,2.21,1,358
11693755,Studio cosy et calme,23692211,Albane,,Opéra,48.88253414652168,2.3334157351556994,Entire home/apt,45,1,1,2016-06-08,1,1,64
7401617,2 pièces - Martyrs - Paris 9ème,38781991,Héloise,,Opéra,48.879349644178326,2.3392634443142395,Entire home/apt,70,3,4,2016-06-14,0.40,1,335
5828842,Brightful Apartment in Montmartre,30256572,Martina,,Opéra,48.88056588994749,2.3428965677625917,Entire home/apt,50,4,9,2015-07-27,0.61,1,357
13431099,Charming studio in the heart of paris,30868588,Nicolas,,Opéra,48.87716085525875,2.3401804323786317,Entire home/apt,60,2,0,,,1,73
2675433,Cosy apartment in lively 9th div,13697816,Delphine,,Opéra,48.87323001534665,2.340840433122869,Entire home/apt,90,3,12,2015-11-16,0.46,1,275
3236172,Coucou's nest Montmartre 2 pièces,16375547,Adrien,,Opéra,48.88126219472294,2.348398620052926,Entire home/apt,111,4,39,2016-06-13,1.57,1,340
5755656,Grand appartement Parisien typique,29857969,Thomas,,Opéra,48.880567236374645,2.328730627142331,Entire home/apt,280,3,4,2016-06-04,0.34,1,90
6091393,Fancy flat-South Pigalle/St Georges,14475363,Margaux,,Opéra,48.880890673877914,2.339185219490331,Entire home/apt,85,2,16,2016-05-15,1.19,1,209
7459632,Beau duplex proche Montmartre,16453263,Berenice,,Opéra,48.882577502160814,2.3489251327828606,Entire home/apt,100,2,3,2016-03-21,0.30,1,0
2421581,PARIS SoPi SUPERBE APPART 55 m2  ❤️,5426731,Jules,,Opéra,48.8802670619233,2.341250207921208,Entire home/apt,100,2,45,2016-06-13,1.78,1,325
2945876,a charming and irresistible bedroom,15039824,Carole,,Opéra,48.88162974916057,2.3481842062649485,Private room,30,1,58,2016-06-19,2.30,2,43
6878122,Large & Design 2bdr / Opéra Paradis,25890241,Cyrille,,Opéra,48.87445061289282,2.3479599999579643,Entire home/apt,130,2,20,2016-02-29,1.69,1,8
1242180,Cosy Flat StGeorges/NouvelleAthènes,6770832,Anne,,Opéra,48.879675714344685,2.3362947410299326,Entire home/apt,150,3,0,,,1,365
8975470,Appartement de 85 m2,46902283,Cécile,,Opéra,48.87500116329252,2.3411124886659045,Entire home/apt,171,7,0,,,1,7
13694188,"Studio de 23 m2, Très agréable",74944800,Sam,,Opéra,48.88025435489285,2.340318913272398,Entire home/apt,53,3,0,,,1,64
7140820,Charming room in Pigalle/Montmartre,6043851,Adeline,,Opéra,48.881565836498844,2.3401656098382446,Private room,45,2,6,2016-06-20,0.52,1,2
2763016,"Amazing 115m2 flat, in Paris 9ème",10844603,Anna,,Opéra,48.875738363170214,2.347038196884672,Entire home/apt,300,5,0,,,1,364
3470981,Charming and sunny flat in PIGALLE,2444688,Anthony,,Opéra,48.88246658471903,2.3352069751781754,Entire home/apt,80,1,17,2016-06-20,0.78,1,364
1168345,"Little nest under the roof, terrace",6398607,Claire,,Opéra,48.882215701388205,2.337911416428796,Entire home/apt,115,4,21,2016-06-15,0.57,1,273
1243169,Lovely 2 room apartment Pigalle,6772396,Annick,,Opéra,48.88097251830369,2.336944449985685,Entire home/apt,78,7,2,2015-12-27,0.06,1,252
6366472,appartement dans immeuble de charme,33176341,Olivier,,Opéra,48.87794539178104,2.3391029957068885,Entire home/apt,146,6,0,,,1,27
325880,"Beautiful apt, Montmartre/Opera,trendy and central",1666814,Charles,,Opéra,48.87873901500778,2.3388979219874497,Entire home/apt,187,3,143,2016-06-19,3.10,3,323
8452595,Cosy flat Blanche/ Moulin Rouge/ Pigalle,14433793,Alix,,Opéra,48.881549899029444,2.3344108213649317,Entire home/apt,70,2,3,2016-06-04,0.33,1,365
8845853,Chambre à Place de Clichy,22563684,Margaux,,Opéra,48.883815972322196,2.329124021037149,Private room,45,1,18,2016-06-23,3.02,1,294
7797684,Cosy Studio in the South of Pigalle,41042008,Fatima,,Opéra,48.8770523575665,2.339678707236262,Entire home/apt,90,3,19,2016-06-17,1.92,1,360
12516314,"Design Appartment, Opera, LaFayette",5798309,Giovanni,,Opéra,48.875858910511816,2.3297663589768365,Entire home/apt,60,1,1,2016-06-13,1,1,42
3603472,Charming apartment 5 mn Montmartre,5391439,Yoan,,Opéra,48.882339958627895,2.349300108664288,Entire home/apt,75,3,8,2016-05-07,0.53,1,173
1823960,Nearby Grands Magasins,9547646,Audelin,,Opéra,48.87572363551729,2.3284198974606864,Entire home/apt,146,3,36,2016-06-22,1.68,1,342
3293008,Lovely Pigale,9539098,Gerben,,Opéra,48.87900999803831,2.338819222141475,Entire home/apt,50,7,4,2015-06-20,0.20,2,0
2293649,Studio in Paris Center,4529237,Viktoria,,Opéra,48.88286428843751,2.33122886469666,Entire home/apt,70,3,3,2016-06-13,0.50,3,210
4128676,Cozy Studio in the heart of Paris,17608027,Caro & Antho,,Opéra,48.87860850452655,2.332739863785482,Entire home/apt,70,4,62,2016-01-02,2.92,1,0
1114130,Lovely 2 rooms apartment - Pigalle ,4257389,Guillaume,,Opéra,48.87761869482827,2.3437817511754835,Entire home/apt,65,2,28,2015-12-07,0.88,1,54
11599916,Charming flat Pigalle / Montmartre,25593453,Eloïse,,Opéra,48.882019931267344,2.3347919073316845,Entire home/apt,50,3,1,2016-03-23,0.29,1,7
1114166,Charming apartment in central Paris,6114783,Charline,,Opéra,48.88072483893693,2.3404648459104394,Entire home/apt,76,3,15,2016-06-07,0.42,1,336
6488280,Sunny Apartment Trendy Pigalle,33907684,Linda,,Opéra,48.8808850403126,2.334876048242004,Entire home/apt,90,5,3,2015-07-02,0.23,1,0
6619387,Heart of Pigalle,8132935,Estelle,,Opéra,48.88093345852663,2.332329118838614,Entire home/apt,50,3,2,2015-09-13,0.17,1,279
13042026,Chambre privée avec salle de bain,72137043,Camille,,Opéra,48.87302950395252,2.3403206424048397,Private room,70,1,2,2016-06-10,2,1,13
2032337,Charming 3-bd flat below Montmartre,10412740,Stanislas Aurélie,,Opéra,48.87857106946082,2.3343011941338028,Entire home/apt,290,2,23,2016-03-29,0.86,1,271
8731259,Duplex-Loft,14080743,Valérie,,Opéra,48.88018457003,2.3376296457496895,Entire home/apt,80,3,0,,,1,120
13293072,Chambre dans charmant appartement,23146456,Pierro,,Opéra,48.88111812263552,2.3276968153116657,Private room,50,1,0,,,1,2
7406832,LA FAYETTE SYMPA,25358093,François,,Opéra,48.87683195984742,2.3487493187227604,Entire home/apt,90,3,2,2016-01-01,0.22,26,342
11601229,TRENDY&DESIGNED rue MARTYRS,61369627,Keren,,Opéra,48.87957142609991,2.3405372957208854,Entire home/apt,139,2,6,2016-06-19,2.00,1,348
9504148,cosy appartement Montmartre/Opéra,49254985,Coline,,Opéra,48.87866906373715,2.3419484690994263,Entire home/apt,60,1,1,2015-12-06,0.14,1,0
8661924,Beautiful and spacious apartment,2288803,Fabien,,Opéra,48.88235549891077,2.3345477287711094,Entire home/apt,187,3,0,,,155,331
3999355,Typical parisian apartment 60 m2,20734679,Sophie,,Opéra,48.87909825545561,2.34001946944824,Entire home/apt,100,1,17,2015-10-02,0.78,1,339
7014218,Lovely flat in the heart of Paris,24147123,Guillaume,,Opéra,48.87572136790437,2.3409387363977636,Entire home/apt,60,2,2,2015-07-30,0.17,1,182
4392827,Romantic Cosy flat in Paris center,22289152,Ting,,Opéra,48.87482826034608,2.343390387987385,Entire home/apt,79,2,100,2016-06-18,5.03,1,343
3681335,Appt for 2 Grands Boulevards Opéra,4773513,Alexandre,,Opéra,48.872717178607104,2.3432648970475016,Entire home/apt,75,2,19,2015-07-27,0.87,19,63
2951524,Design Flat Grands Boulvards Paris.,14968880,Roger And Lisa,,Opéra,48.87458550091955,2.345777429782772,Entire home/apt,149,3,96,2016-06-10,3.65,13,293
11602396,Charmant 2 pièces dans le 9ème,6540059,Grégor,,Opéra,48.87433202128908,2.343369541788994,Entire home/apt,89,2,5,2016-06-21,1.61,2,319
8662110,Entre Montmartre et Lafayette,44225986,Elias,,Opéra,48.877206605719316,2.343378382983495,Entire home/apt,80,3,0,,,1,365
3462966,two rooms near Montmartre,17448775,Filippo,,Opéra,48.879700451381034,2.3400324138233555,Entire home/apt,60,7,13,2016-06-26,3.64,1,55
7408533,924 - Opéra Galeries Lafaette,7016608,Martial,,Opéra,48.873209542652866,2.341834881148187,Entire home/apt,75,5,3,2015-10-14,0.32,27,365
6396307,"Best of Paris, Heart of the City!",32079858,Beatrice,,Opéra,48.876635586119,2.342812926657945,Entire home/apt,600,2,5,2016-04-01,0.38,3,321
986144,40m2 Flat in Paris center,5411793,Anne,,Opéra,48.87628424787748,2.344989362753925,Entire home/apt,86,2,14,2016-02-23,0.75,1,182
3476695,Montmartre/SouthPigalle - 45m2,17511785,Annabelle,,Opéra,48.88267167735353,2.346888193221668,Entire home/apt,160,3,0,,,1,297
1010402,MINI STUDIO IN MONTMARTRE,5558417,Nadia,,Opéra,48.88292638263109,2.345632807616225,Entire home/apt,47,3,142,2016-06-29,3.58,1,332
6884733,Comfortable apartment near Opera,4316238,Jean-Baptiste,,Opéra,48.8755474195562,2.34164047722992,Entire home/apt,60,1,1,2015-08-23,0.09,1,0
1117899,♥ EURO 2016 - Cosy & Trendy Nest ☼,6135904,Christopher,,Opéra,48.87817407433324,2.328092498133938,Entire home/apt,160,2,53,2016-05-04,1.38,1,181
5705683,MINILOFT OPERA CON TERRAZZA,29580289,Claudia,,Opéra,48.87244941732825,2.335715199812232,Entire home/apt,120,5,13,2016-06-10,0.90,1,333
13307885,charmant studio de 25m2 avec balcon paris 9e,13066130,Salomé,,Opéra,48.874851258494864,2.3444560952213065,Entire home/apt,65,1,3,2016-06-24,3,1,77
8354101,Chambre dans atelier d'artiste,36219389,Laurence,,Opéra,48.880295005002125,2.3387185940629944,Private room,90,2,35,2016-06-30,3.61,1,344
3608612,Clean and quiet studio garden,18139767,Véronique,,Opéra,48.87906107060889,2.345556378351724,Entire home/apt,45,2,20,2016-05-23,0.91,1,55
3346674,Cosy & Calme au coeur de Paris 9è !,3257585,Lorène,,Opéra,48.87839754111916,2.344075432808573,Entire home/apt,69,5,1,2016-07-01,1,1,339
10324419,Chic & Cosy Eternal & Vibrant Paris,2409264,Jerome,,Opéra,48.87896816424474,2.339991272509433,Entire home/apt,150,2,2,2016-06-12,0.52,1,26
7934278,emplacement de reve ,41838933,Alain,,Opéra,48.87197289166142,2.342380047349179,Entire home/apt,181,2,54,2016-07-01,5.38,1,305
7803419,Appart lumineux proche Moulin Rouge,41074403,Anais,,Opéra,48.88253065306852,2.330651029739061,Entire home/apt,90,2,9,2016-06-09,0.92,1,362
6099799,Moulin Rouge. Appt Design et Chic.,15409471,Théo & Marie,,Opéra,48.88185081413157,2.3283236504789158,Entire home/apt,160,3,12,2016-04-14,0.88,2,354
725850,2 rooms at 5 min by walk Montmartre,3754851,Sabri,,Opéra,48.882715483060046,2.3483329707065157,Entire home/apt,69,1,47,2016-04-20,1.51,2,244
2167720,Charming flat near Sacré Coeur,6027229,Pascaline,,Opéra,48.87910367249739,2.3394292194094533,Entire home/apt,80,3,0,,,2,193
11342907,Cosy appartement in Paris,29649128,Sarah,,Opéra,48.87725187745735,2.3423769864076642,Entire home/apt,45,3,1,2016-03-30,0.31,2,29
5837908,Between Montmartre and Lafayette!,12731505,Jarek,,Opéra,48.87779522235402,2.3367073702982815,Entire home/apt,65,3,19,2015-09-29,1.44,1,185
595518,flat bright and calm,2923501,Noémie,,Opéra,48.87787322590906,2.3454698702285977,Entire home/apt,90,5,9,2014-11-02,0.37,1,0
3086029,Pied à terre cosy Paris 9,6259401,Arnaud,,Opéra,48.877337845671384,2.343771538994383,Entire home/apt,40,3,20,2016-02-23,0.78,2,0
71620,modern and perfectly located studio,367175,Marie,,Opéra,48.87528985229085,2.3363089263669647,Entire home/apt,75,4,5,2014-09-23,0.08,2,309
12392510,"Les Plumes Hotel, Heart of Paris",67004711,Ishfaaq,,Opéra,48.875973623995286,2.343488796046821,Private room,95,1,0,,,3,357
9377861,Central & Cosy family 3BR Pigalle-Montmartre,2074625,Marie,,Opéra,48.878568928478494,2.3355070055310727,Entire home/apt,230,3,2,2016-06-14,0.33,2,33
9902171,Appartement calme et chaleureux,50818941,Romain,,Opéra,48.88048565234651,2.3348837793769075,Entire home/apt,85,1,5,2016-06-19,0.82,1,348
1644892,Parisian chic appartment Paris IX,8729304,Alix,,Opéra,48.88028592757756,2.3488914115789266,Entire home/apt,112,2,9,2016-04-11,0.27,1,363
7674220,Nice studio next to Montmartre,40295454,Victor,,Opéra,48.879789693912656,2.347477753696784,Entire home/apt,49,2,5,2015-09-02,0.45,1,0
6232536,"Sunny 3 BDR near Opera, 130 m2",3926127,Laurence,,Opéra,48.87903060021465,2.3450612501280923,Entire home/apt,180,3,3,2015-08-18,0.25,1,11
8985066,Relais Dunkerque,12984381,Olivier,,Opéra,48.88296925484002,2.3489519904237173,Entire home/apt,152,7,0,,,91,361
711090,Bright & Cozy - Perfect Location ,3659656,Luna,,Opéra,48.87803047154853,2.34487087956494,Entire home/apt,50,3,55,2016-06-20,1.29,1,338
4790899,2 bedrooms sunny flat with balcony and nice view,24693490,Jules,,Opéra,48.88312913156185,2.3296061353950384,Entire home/apt,150,2,6,2015-06-25,0.36,1,154
8198954,"South Pigalle, dupleix with garden",42908829,Julie,,Opéra,48.880867845007195,2.3357972219520193,Entire home/apt,90,3,9,2016-06-25,1.44,1,193
4004660,Charming Studio Heart Sopi Paris,6850533,Gaspard,,Opéra,48.88198700895844,2.3383864925698266,Entire home/apt,95,2,66,2016-06-18,3.01,5,324
3480476,TERRASSE IN PARIS GRANDS BOULEVARDS,2550906,Christine,,Opéra,48.871912781137524,2.3468180254658564,Entire home/apt,67,2,7,2016-05-19,0.84,1,353
6101935,Parisian Charm Apartment in the 9th,7646787,Delphine,,Opéra,48.87767812167223,2.343613267206212,Entire home/apt,70,90,9,2015-08-11,0.65,1,2
1420677,"Nice flat, best location in Paris!",7648476,Nicolas,,Opéra,48.88178877863162,2.3350578077659114,Private room,60,7,6,2016-04-01,0.21,1,244
8068076,Charming flat in Pigalle & Blanche,3496710,Domitille,,Opéra,48.88280587623074,2.333729951613964,Entire home/apt,55,2,6,2016-05-27,1.64,1,40
3218538,Luxury and quiet Parisian place,16196528,Vanessa,,Opéra,48.881268417419165,2.3493942228161777,Entire home/apt,150,6,5,2016-01-08,0.22,1,191
4529446,Cosy Parisian flat in trendy area,23483282,Ginette,,Opéra,48.878468395727815,2.3467929674799666,Entire home/apt,80,2,12,2015-12-15,0.84,1,365
1908157,Charmant studio au coeur de Paris,5412771,Louise,,Opéra,48.8791969646363,2.342420118429156,Entire home/apt,45,2,31,2016-06-05,0.98,1,206
1777207,Paris/ Montmartre/ Sacré Coeur,9330681,Yass,,Opéra,48.88136650752207,2.34770408229088,Entire home/apt,70,1,77,2016-06-22,2.45,1,357
12787355,Grands Boulevards Paris by foot !,2503671,SmartFlux,,Opéra,48.87281184320564,2.3413419513050684,Entire home/apt,67,3,5,2016-06-19,3.33,40,4
10690230,Sunny and roomy flat - Montmartre,6368537,Perrine & Thomas,,Opéra,48.87671439364668,2.3386683176216465,Entire home/apt,70,2,5,2016-06-06,1.55,1,0
6496016,Appartment in the heart of Paris!,27770909,Florent,,Opéra,48.880568632794386,2.332715721210937,Entire home/apt,75,2,0,,,1,0
1515304,"Vue, lumineux, proche Sacré Coeur",8090777,Pierre,,Opéra,48.882862377499634,2.3460241716943697,Entire home/apt,65,6,0,,,2,180
13705026,Charmant studio sur cour,57836021,Juliette,,Opéra,48.87897887655764,2.345195302785078,Entire home/apt,42,3,0,,,1,20
335647,Grands Boulevards/Opera,59987,Patrick,,Opéra,48.87331318809955,2.3433804063575314,Entire home/apt,98,3,73,2016-07-02,1.39,4,322
6150814,Bedroom for 2 in the heart of Paris,2870011,Benoit,,Opéra,48.876814868331664,2.331851707444268,Private room,69,2,6,2015-10-17,0.44,2,63
6680174,Studio new - Passage Jouffroy,27655047,Jerome,,Opéra,48.87307831850498,2.3432533612948934,Entire home/apt,85,2,47,2016-06-14,3.70,1,16
13705391,"Spacious, airy and sunny Paris appartement",7222115,Fabien,,Opéra,48.87724973668206,2.343922363791577,Entire home/apt,111,3,0,,,1,20
13574349,Sunny and cosy flat in Montmartre,25038635,Samira,,Opéra,48.880982518138545,2.347290273210068,Entire home/apt,50,1,0,,,1,45
6365558,Three-storey flat on flowered court,33171729,Aurelien,,Opéra,48.879994901672916,2.3428368950409357,Entire home/apt,130,2,2,2015-08-17,0.18,1,45
10957415,Luxury renovated apart in Paris !,56833760,Lay,,Opéra,48.877108914219974,2.3346514729726677,Entire home/apt,175,2,1,2016-03-11,0.26,1,38
3769760,Charming apartment - Montmartre,7114623,Romain,,Opéra,48.883195521020994,2.3275537346951913,Entire home/apt,121,3,5,2015-11-01,0.51,1,5
7676385,Studio cosy proche Montmartre,7519566,Fiorella,,Opéra,48.88026192844302,2.343012399245892,Entire home/apt,45,2,6,2016-06-11,0.57,1,2
9249549,appartement avec terrasse,48056508,Sabine,,Opéra,48.87842647115694,2.3444128691038633,Private room,35,1,49,2016-06-30,6.68,1,314
8987499,Private suite for 2,29859695,Berenice,,Opéra,48.879584480464864,2.3409972278186744,Private room,60,1,16,2016-06-25,4.32,2,346
4400024,grande chambre claire calme dans grand appartement,21716983,Sandra,,Opéra,48.8759582425211,2.3455867091694427,Private room,60,1,0,,,1,365
3351602,loue appartement élégant de 130 m2,16911266,Franck,,Opéra,48.882093887531155,2.334411274991107,Entire home/apt,181,2,48,2016-06-19,2.21,1,345
1123466,♥ Balcony in Montmartre,6163095,France,,Opéra,48.880049499489125,2.3399586311401057,Entire home/apt,120,1,4,2016-06-29,0.26,1,352
13706746,Joli appart rue des Martyrs - Pigalle/Abesses,80002100,Faustine,,Opéra,48.87835192457322,2.3405527098161665,Entire home/apt,65,2,0,,,1,24
10823189,Magnifique Studio Montmartre,56039649,Odile,,Opéra,48.87928196426977,2.3483644284006497,Entire home/apt,75,2,3,2016-05-22,0.74,1,0
12265049,"skyboat, un bateau dans le ciel",66055866,Sophie,,Opéra,48.881357674564924,2.3462746491188984,Entire home/apt,50,15,0,,,1,208
9643805,Gorgeous 2 BR apt. for 4 Lama,29037764,Jean-Noel,,Opéra,48.87795065155285,2.3439962307381252,Entire home/apt,235,5,0,,,33,145
12486300,Beautiful flat center Paris,67595878,Stephane,,Opéra,48.87229306082378,2.328113515196712,Entire home/apt,70,1,1,2016-06-12,1,1,174
10037227,Chambre à louer - Paris centre,27895544,Mae,,Opéra,48.882337277436115,2.3289434637667727,Private room,45,1,0,,,1,0
12921026,COMFY NEST IN THE HEART OF PIGALLE,21205530,Jean Francois,,Opéra,48.88169190137694,2.3391306444331836,Entire home/apt,49,2,2,2016-05-31,1.28,1,365
12265753,Mini Studio Cosy Paris Centre Opéra,66059002,Holly,,Opéra,48.875634149605666,2.344319207070261,Private room,35,1,0,,,1,173
12527898,Cute Studio 30m2 Pigalle-Montmartre,28039549,Pierre,,Opéra,48.88212153213838,2.3381501595424132,Entire home/apt,85,1,3,2016-06-13,2.57,1,357
6105546,Appartement de charme à St-Georges,5933428,Laurent,,Opéra,48.88001644857493,2.33485700520674,Entire home/apt,115,1,0,,,1,0
2828760,*** FANTASTIC LOCATION 75008 PARIS,10959412,Ariane,,Opéra,48.875085461658635,2.3273440752388854,Entire home/apt,65,3,27,2015-09-24,1.06,3,348
7023173,Grand et bel appartement familial,4269785,Jean-Baptiste,,Opéra,48.877682499554766,2.33822749619518,Entire home/apt,175,5,0,,,1,0
3353226,One bedroom  down Montmartre,16919965,Marie,,Opéra,48.877166072061456,2.3410156356740335,Private room,55,3,18,2016-06-10,0.74,1,352
12397273,Hip Paris 9th disctric apartment,25641322,Fabien George-Henri,,Opéra,48.88179227028368,2.3411166250551445,Entire home/apt,76,5,1,2016-06-30,1,3,355
1780611,Home - Warm and Central,9346966,Marine,,Opéra,48.87667681877148,2.3479331769199296,Entire home/apt,111,4,18,2016-05-20,0.64,1,89
1518587,Appt calme et ensoleillé paris 9,8105947,Martin,,Opéra,48.87628951573841,2.3440169816448853,Entire home/apt,100,3,10,2016-05-07,0.30,1,310
